Tommy Gun,Mr--666,1,191140.2,299692.8,ERANGEL,2U4GBNA0Yml5t9opndGwDeKjNoARfVrCVQIWxSji9WqktJfXvvA7eZryQpYWuuxM,180,Hugs-_-,16,191820.2,299806.6
S1897,IP79,20,360800.6,402661.8,ERANGEL,2U4GBNA0Yml5t9opndGwDeKjNoARfVrCVQIWxSji9WqktJfXvvA7eZryQpYWuuxM,190,OffbeatMimic,25,361456.2,402504.5
Down and Out,Hamzaw,28,424322.6,326426.7,ERANGEL,2U4GBNA0Yml5t9opndGwDeKjNoARfVrCVQIWxSji9WqktJfXvvA7eZryQpYWuuxM,120,Nitro39,27,424304.7,326669.2
Down and Out,IP79,20,360762.4,402702.3,ERANGEL,2U4GBNA0Yml5t9opndGwDeKjNoARfVrCVQIWxSji9WqktJfXvvA7eZryQpYWuuxM,190,LaozyDays,25,360837.7,402752.6
Dacia,HHHHHHYYYYYY,1,283587.6,464850.8,ERANGEL,2U4GBNA0Yml5t9opndGwDeKjNoARfVrCVQIWxSji9WqktJfXvvA7eZryQpYWuuxM,1731,CloudNguyen,4,297284,483542.5
S1897,Adham1717,14,354582.4,313907.9,ERANGEL,2U4GBNA0Yml5t9opndGwDeKjNoARfVrCVQIWxSji9WqktJfXvvA7eZryQpYWuuxM,254,DarkFrostTemplar,14,354374.1,313818.3
M416,ant9162,9,617991.5,307766.5,ERANGEL,2U4GBNA0Yml5t9opndGwDeKjNoARfVrCVQIWxSji9WqktJfXvvA7eZryQpYWuuxM,275,KAKALOVEVIVI,22,619155.4,305105.4
M16A4,Sausagemaker,13,425454.3,326975.2,ERANGEL,2U4GBNA0Yml5t9opndGwDeKjNoARfVrCVQIWxSji9WqktJfXvvA7eZryQpYWuuxM,137,Gyggalag,27,424272.7,325401.3
Punch,Hamzaw,28,424214.1,326557.9,ERANGEL,2U4GBNA0Yml5t9opndGwDeKjNoARfVrCVQIWxSji9WqktJfXvvA7eZryQpYWuuxM,116,SkittyStone,27,424110.1,325682.3
SCAR-L,Magvipers,5,285139.1,527185.6,ERANGEL,2U4GBNA0Yml5t9opndGwDeKjNoARfVrCVQIWxSji9WqktJfXvvA7eZryQpYWuuxM,1620,pseudo_faux,7,288190.9,527121.1
Punch,GGcMM,22,629778,374256.6,ERANGEL,2U4GBNA0Yml5t9opndGwDeKjNoARfVrCVQIWxSji9WqktJfXvvA7eZryQpYWuuxM,145,chancedonmillion,7,629847.8,374217.2
S686,BloooodMary,7,622416.2,379402.5,ERANGEL,2U4GBNA0Yml5t9opndGwDeKjNoARfVrCVQIWxSji9WqktJfXvvA7eZryQpYWuuxM,144,CAT2133,26,622384.6,379313.9
Down and Out,,,,,ERANGEL,2U4GBNA0Yml5t9opndGwDeKjNoARfVrCVQIWxSji9WqktJfXvvA7eZryQpYWuuxM,1507,shadodarkling,10,400194.8,491716.1
M16A4,SEXYTenTum,1,284101.4,462268.6,ERANGEL,2U4GBNA0Yml5t9opndGwDeKjNoARfVrCVQIWxSji9WqktJfXvvA7eZryQpYWuuxM,1493,MonsterTma,9,290654.3,466674.6
M416,ant9162,9,618294.8,308234.1,ERANGEL,2U4GBNA0Yml5t9opndGwDeKjNoARfVrCVQIWxSji9WqktJfXvvA7eZryQpYWuuxM,234,LiangshengAx,23,618358.3,308176.8
M16A4,Sausagemaker,13,423039.2,324728.9,ERANGEL,2U4GBNA0Yml5t9opndGwDeKjNoARfVrCVQIWxSji9WqktJfXvvA7eZryQpYWuuxM,120,dogispmi,19,423047.1,325304.5
Down and Out,Carjje,8,286513.4,531800.8,ERANGEL,2U4GBNA0Yml5t9opndGwDeKjNoARfVrCVQIWxSji9WqktJfXvvA7eZryQpYWuuxM,1516,BloooodMary,7,291262.2,532995.6
Bluezone,GaryKAI,2,271653,484727.2,ERANGEL,2U4GBNA0Yml5t9opndGwDeKjNoARfVrCVQIWxSji9WqktJfXvvA7eZryQpYWuuxM,1785,HHHHHHYYYYYY,,281995,471525.8
UMP9,CloudNguyen,4,297657.5,484417.3,ERANGEL,2U4GBNA0Yml5t9opndGwDeKjNoARfVrCVQIWxSji9WqktJfXvvA7eZryQpYWuuxM,1605,JackDoggy,6,297588.7,484158.1
SKS,Mr--666,1,275262.9,477020.1,ERANGEL,2U4GBNA0Yml5t9opndGwDeKjNoARfVrCVQIWxSji9WqktJfXvvA7eZryQpYWuuxM,1824,zyc_xxx,2,274469.9,485502.2
UMP9,vVv_Gh0sT,17,701192.7,343280.6,ERANGEL,2U4GBNA0Yml5t9opndGwDeKjNoARfVrCVQIWxSji9WqktJfXvvA7eZryQpYWuuxM,186,Titanaium_Matrix,24,701463.9,343806.9
M16A4,HiImFrank,1,284845.7,461898.8,ERANGEL,2U4GBNA0Yml5t9opndGwDeKjNoARfVrCVQIWxSji9WqktJfXvvA7eZryQpYWuuxM,1596,KyleDoggy,6,315515.4,500433.3
Motorbike,welfarechecks,5,0,0,ERANGEL,2U4GBNA0Yml5t9opndGwDeKjNoARfVrCVQIWxSji9WqktJfXvvA7eZryQpYWuuxM,1275,Buttsack,5,313477.5,464827.3
Down and Out,Killo21,14,391877.2,461670,ERANGEL,2U4GBNA0Yml5t9opndGwDeKjNoARfVrCVQIWxSji9WqktJfXvvA7eZryQpYWuuxM,1181,HumanoidImond,13,388072.3,465097.1
Bluezone,,,,,ERANGEL,2U4GBNA0Yml5t9opndGwDeKjNoARfVrCVQIWxSji9WqktJfXvvA7eZryQpYWuuxM,1651,Magvipers,5,276548.3,503056.5
Down and Out,Carjje,8,233544.7,547557.6,ERANGEL,2U4GBNA0Yml5t9opndGwDeKjNoARfVrCVQIWxSji9WqktJfXvvA7eZryQpYWuuxM,1003,MDVYN,16,220767,557873.1
Grenade,MonsterTma,9,388245.6,495825.3,ERANGEL,2U4GBNA0Yml5t9opndGwDeKjNoARfVrCVQIWxSji9WqktJfXvvA7eZryQpYWuuxM,1349,LUKU666,12,383849.5,496396.6
SCAR-L,artemek,13,414108.4,364717.5,ERANGEL,2U4GBNA0Yml5t9opndGwDeKjNoARfVrCVQIWxSji9WqktJfXvvA7eZryQpYWuuxM,756,Hiccupylf,19,418334.7,363267.2
UMP9,Almanzaro,19,688225.3,459916.3,ERANGEL,2U4GBNA0Yml5t9opndGwDeKjNoARfVrCVQIWxSji9WqktJfXvvA7eZryQpYWuuxM,234,CantStopWinning,21,688576.9,459905.3
Down and Out,HiImFrank,1,282233.7,475338.4,ERANGEL,2U4GBNA0Yml5t9opndGwDeKjNoARfVrCVQIWxSji9WqktJfXvvA7eZryQpYWuuxM,1824,GaryKAI,2,271661.3,484678.6
Punch,pseudo_faux,7,623317.3,374098.8,ERANGEL,2U4GBNA0Yml5t9opndGwDeKjNoARfVrCVQIWxSji9WqktJfXvvA7eZryQpYWuuxM,132,TsA_LiYang,22,623408.7,374072.2
SKS,Mjsnomer,8,288601.6,532661.2,ERANGEL,2U4GBNA0Yml5t9opndGwDeKjNoARfVrCVQIWxSji9WqktJfXvvA7eZryQpYWuuxM,1432,Wildness,6,310711.9,516178.8
S1897,oscarismyhomie,8,216064.3,559966.4,ERANGEL,2U4GBNA0Yml5t9opndGwDeKjNoARfVrCVQIWxSji9WqktJfXvvA7eZryQpYWuuxM,1003,Pimmpwoo,16,216218.6,559857.1
Down and Out,JackDoggy,6,310513.9,519009.3,ERANGEL,2U4GBNA0Yml5t9opndGwDeKjNoARfVrCVQIWxSji9WqktJfXvvA7eZryQpYWuuxM,1425,ShaJi611,11,308736.4,515827.9
SKS,Mr--666,1,287479.4,464434.7,ERANGEL,2U4GBNA0Yml5t9opndGwDeKjNoARfVrCVQIWxSji9WqktJfXvvA7eZryQpYWuuxM,1625,Metasequoia,6,298085.3,484590.3
S1897,Gyggalag,27,420664.5,327290.5,ERANGEL,2U4GBNA0Yml5t9opndGwDeKjNoARfVrCVQIWxSji9WqktJfXvvA7eZryQpYWuuxM,101,BBpain,19,420532.5,327078.6
Down and Out,GaryKAI,2,271274.5,483394,ERANGEL,2U4GBNA0Yml5t9opndGwDeKjNoARfVrCVQIWxSji9WqktJfXvvA7eZryQpYWuuxM,1670,edentliang,3,277401.4,464351.6
Kar98k,Mr--666,1,279281.6,475944.5,ERANGEL,2U4GBNA0Yml5t9opndGwDeKjNoARfVrCVQIWxSji9WqktJfXvvA7eZryQpYWuuxM,1798,17jigeni17,2,271677,484179.1
S1897,Gyggalag,27,424282.8,325406,ERANGEL,2U4GBNA0Yml5t9opndGwDeKjNoARfVrCVQIWxSji9WqktJfXvvA7eZryQpYWuuxM,136,ibrahim4848,28,424645,326592
Down and Out,Metasequoia,6,381398.8,473199.2,ERANGEL,2U4GBNA0Yml5t9opndGwDeKjNoARfVrCVQIWxSji9WqktJfXvvA7eZryQpYWuuxM,1197,White_Flour528,13,382505.1,467693.5
Punch,vVv_Gh0sT,17,701661,343436.3,ERANGEL,2U4GBNA0Yml5t9opndGwDeKjNoARfVrCVQIWxSji9WqktJfXvvA7eZryQpYWuuxM,159,Killergumball,24,701653.2,343516.3
Punch,artemek,13,423004.5,324994.2,ERANGEL,2U4GBNA0Yml5t9opndGwDeKjNoARfVrCVQIWxSji9WqktJfXvvA7eZryQpYWuuxM,100,Abd4848,28,423064.3,324930.1
Down and Out,artemek,13,425063.8,326542.7,ERANGEL,2U4GBNA0Yml5t9opndGwDeKjNoARfVrCVQIWxSji9WqktJfXvvA7eZryQpYWuuxM,136,Hamzaw,28,424274.7,326296.5
Down and Out,JameSwith,4,298212.1,484444.1,ERANGEL,2U4GBNA0Yml5t9opndGwDeKjNoARfVrCVQIWxSji9WqktJfXvvA7eZryQpYWuuxM,1193,MintFroyo,15,297638.9,484836.2
UMP9,Almanzaro,19,688903.2,460463.2,ERANGEL,2U4GBNA0Yml5t9opndGwDeKjNoARfVrCVQIWxSji9WqktJfXvvA7eZryQpYWuuxM,239,Knights5,21,689068.6,459970.2
M416,Metasequoia,6,312142.1,514458.1,ERANGEL,2U4GBNA0Yml5t9opndGwDeKjNoARfVrCVQIWxSji9WqktJfXvvA7eZryQpYWuuxM,1425,Dekuii,11,311432.1,513714.9
Down and Out,HHHHHHYYYYYY,1,283587.6,464850.8,ERANGEL,2U4GBNA0Yml5t9opndGwDeKjNoARfVrCVQIWxSji9WqktJfXvvA7eZryQpYWuuxM,1731,JameSwith,4,296947.9,482954.4
Down and Out,17jigeni17,2,271336.2,484083.6,ERANGEL,2U4GBNA0Yml5t9opndGwDeKjNoARfVrCVQIWxSji9WqktJfXvvA7eZryQpYWuuxM,1752,criyle,3,276089.4,466095.6
Down and Out,artemek,13,425137.2,326317.2,ERANGEL,2U4GBNA0Yml5t9opndGwDeKjNoARfVrCVQIWxSji9WqktJfXvvA7eZryQpYWuuxM,136,ItsMoe,28,424347.6,326532.5
M416,MonsterTma,9,395976.6,498915.9,ERANGEL,2U4GBNA0Yml5t9opndGwDeKjNoARfVrCVQIWxSji9WqktJfXvvA7eZryQpYWuuxM,1318,Shoot0nMyFace,12,383546.2,495422.4
UMP9,SEXYTenTum,1,290731.3,467394.8,ERANGEL,2U4GBNA0Yml5t9opndGwDeKjNoARfVrCVQIWxSji9WqktJfXvvA7eZryQpYWuuxM,1517,ant9162,9,290789.9,466901.9
M416,ant9162,9,414995.7,480520.8,ERANGEL,2U4GBNA0Yml5t9opndGwDeKjNoARfVrCVQIWxSji9WqktJfXvvA7eZryQpYWuuxM,1104,Adham1717,14,410829.4,473372
UMP9,TWJasa,19,686226.4,459919.9,ERANGEL,2U4GBNA0Yml5t9opndGwDeKjNoARfVrCVQIWxSji9WqktJfXvvA7eZryQpYWuuxM,331,Skill_Shak,21,686490.6,459911.4
M416,DaitenshiGabu,10,400821.3,498264,ERANGEL,2U4GBNA0Yml5t9opndGwDeKjNoARfVrCVQIWxSji9WqktJfXvvA7eZryQpYWuuxM,1272,TwitchingJay,9,403064.3,491533.6
UMP9,vVv_Gh0sT,17,700592.4,344116.3,ERANGEL,2U4GBNA0Yml5t9opndGwDeKjNoARfVrCVQIWxSji9WqktJfXvvA7eZryQpYWuuxM,196,ThatOneChampp,24,701148.7,343364.4
S686,BloooodMary,7,621683.9,374546.8,ERANGEL,2U4GBNA0Yml5t9opndGwDeKjNoARfVrCVQIWxSji9WqktJfXvvA7eZryQpYWuuxM,114,e_m_p_t_y,26,621922.2,374424.9
M16A4,CloudNguyen,4,357752.9,404801.7,ERANGEL,2U4GBNA0Yml5t9opndGwDeKjNoARfVrCVQIWxSji9WqktJfXvvA7eZryQpYWuuxM,379,IP79,20,358172.5,404669.5
AKM,JameSwith,4,298210.3,484525.3,ERANGEL,2U4GBNA0Yml5t9opndGwDeKjNoARfVrCVQIWxSji9WqktJfXvvA7eZryQpYWuuxM,1188,Broskisan,15,297727.9,483956.7
Down and Out,ant9162,9,543986,453891.9,ERANGEL,2U4GBNA0Yml5t9opndGwDeKjNoARfVrCVQIWxSji9WqktJfXvvA7eZryQpYWuuxM,850,EdwinJHealy,17,545879.7,452507.9
Drown,XXDEHUSBAND,12,781356.7,10574.09,ERANGEL,2U4GBNA0Yml5t9opndGwDeKjNoARfVrCVQIWxSji9WqktJfXvvA7eZryQpYWuuxM,494,XXDEHUSBAND,12,781356.7,10574.09
Bluezone,,,,,ERANGEL,2U4GBNA0Yml5t9opndGwDeKjNoARfVrCVQIWxSji9WqktJfXvvA7eZryQpYWuuxM,1649,DarkPromise1911,5,286081.3,525621.4
SCAR-L,Metasequoia,6,315753.2,514085.6,ERANGEL,2U4GBNA0Yml5t9opndGwDeKjNoARfVrCVQIWxSji9WqktJfXvvA7eZryQpYWuuxM,1388,FuTaoBo,11,312533.9,517500.8
UMP9,KyleDoggy,6,312443.8,515405.4,ERANGEL,2U4GBNA0Yml5t9opndGwDeKjNoARfVrCVQIWxSji9WqktJfXvvA7eZryQpYWuuxM,1418,YouAreShi,11,308914.1,515673.8
S686,Titanaium_Matrix,24,710913.3,328622.1,ERANGEL,2U4GBNA0Yml5t9opndGwDeKjNoARfVrCVQIWxSji9WqktJfXvvA7eZryQpYWuuxM,132,MacR98,17,710731,328384.2
S686,BloooodMary,7,623681.2,378265.3,ERANGEL,2U4GBNA0Yml5t9opndGwDeKjNoARfVrCVQIWxSji9WqktJfXvvA7eZryQpYWuuxM,128,Cappucclno,26,623711.1,378895.9
SKS,TwitchingJay,9,411481.4,481157.5,ERANGEL,2U4GBNA0Yml5t9opndGwDeKjNoARfVrCVQIWxSji9WqktJfXvvA7eZryQpYWuuxM,1124,Da_Banana642,14,413615.2,468255.1
Mini 14,GaryKAI,2,271280.5,483446.1,ERANGEL,2U4GBNA0Yml5t9opndGwDeKjNoARfVrCVQIWxSji9WqktJfXvvA7eZryQpYWuuxM,1752,CrazyAsu,3,276860.3,469358.3
Down and Out,LiangshengAx,23,618265.3,308384.9,ERANGEL,2U4GBNA0Yml5t9opndGwDeKjNoARfVrCVQIWxSji9WqktJfXvvA7eZryQpYWuuxM,227,franskiss,9,618106.3,308232.9
S686,BloooodMary,7,625770.2,378288,ERANGEL,2U4GBNA0Yml5t9opndGwDeKjNoARfVrCVQIWxSji9WqktJfXvvA7eZryQpYWuuxM,298,GGcMM,22,626248,378559.8
M16A4,JameSwith,4,297298.6,484682.1,ERANGEL,2U4GBNA0Yml5t9opndGwDeKjNoARfVrCVQIWxSji9WqktJfXvvA7eZryQpYWuuxM,1193,Brocheesecakery,15,296921.2,483332.7
Punch,DaitenshiGabu,10,648587,273849.2,ERANGEL,2U4GBNA0Yml5t9opndGwDeKjNoARfVrCVQIWxSji9WqktJfXvvA7eZryQpYWuuxM,115,Ashleyn,29,0,0
P1911,franskiss,9,617688.4,308124.2,ERANGEL,2U4GBNA0Yml5t9opndGwDeKjNoARfVrCVQIWxSji9WqktJfXvvA7eZryQpYWuuxM,202,leekent1,23,617441.8,306227.2
M416,ant9162,9,617545.3,308531.6,ERANGEL,2U4GBNA0Yml5t9opndGwDeKjNoARfVrCVQIWxSji9WqktJfXvvA7eZryQpYWuuxM,286,DengKiMi,23,617447.2,308207.2
P92,MonsterTma,9,621819.6,296574,ERANGEL,2U4GBNA0Yml5t9opndGwDeKjNoARfVrCVQIWxSji9WqktJfXvvA7eZryQpYWuuxM,141,SHENDUF,23,621605.6,296647
Down and Out,BloooodMary,7,625784.1,378271.9,ERANGEL,2U4GBNA0Yml5t9opndGwDeKjNoARfVrCVQIWxSji9WqktJfXvvA7eZryQpYWuuxM,298,85833817,22,626691.4,378472.5
Down and Out,ant9162,9,543216.9,454184.7,ERANGEL,2U4GBNA0Yml5t9opndGwDeKjNoARfVrCVQIWxSji9WqktJfXvvA7eZryQpYWuuxM,850,vVv_Gh0sT,17,544543.3,453620.4
Mini 14,HHHHHHYYYYYY,1,281973.1,471418.5,ERANGEL,2U4GBNA0Yml5t9opndGwDeKjNoARfVrCVQIWxSji9WqktJfXvvA7eZryQpYWuuxM,1761,LOVEyueyuer,2,271490.2,483905.9
SCAR-L,LaozyDays,25,361738.9,402903.3,ERANGEL,2U4GBNA0Yml5t9opndGwDeKjNoARfVrCVQIWxSji9WqktJfXvvA7eZryQpYWuuxM,185,57Street,20,361301.2,403492.4
M16A4,JameSwith,4,357690,405056.8,ERANGEL,2U4GBNA0Yml5t9opndGwDeKjNoARfVrCVQIWxSji9WqktJfXvvA7eZryQpYWuuxM,386,XiangJiaMin,20,359019,404105.8
M16A4,Clincher07,2,563085.6,247398.4,ERANGEL,2U4GBNA0YmlrMGbGieGLnoMfRvnSTMDi_db1WhYrVEfERMho7tIvimp3SZVIvxft,1632,Keldyn,6,560470.1,249759.7
S1897,jjbobly,36,365474.1,396620.7,ERANGEL,2U4GBNA0YmlrMGbGieGLnoMfRvnSTMDi_db1WhYrVEfERMho7tIvimp3SZVIvxft,322,DirkGently,34,365215.9,396739.1
Down and Out,Sevvy,1,549710.4,227408.7,ERANGEL,2U4GBNA0YmlrMGbGieGLnoMfRvnSTMDi_db1WhYrVEfERMho7tIvimp3SZVIvxft,1857,heatCave,4,543855.4,227445.5
M16A4,Lizard_Manifold,27,107581.3,449688.5,ERANGEL,2U4GBNA0YmlrMGbGieGLnoMfRvnSTMDi_db1WhYrVEfERMho7tIvimp3SZVIvxft,481,TheeJesseB,25,107927.9,449825.2
Down and Out,Kidink504,10,210030.2,396518.1,ERANGEL,2U4GBNA0YmlrMGbGieGLnoMfRvnSTMDi_db1WhYrVEfERMho7tIvimp3SZVIvxft,288,MuscleTwat,38,213699.3,392961.6
Down and Out,masterkeys709,3,405655,307880.2,ERANGEL,2U4GBNA0YmlrMGbGieGLnoMfRvnSTMDi_db1WhYrVEfERMho7tIvimp3SZVIvxft,683,neutrophil,24,397921.9,302361.9
Bluezone,,,,,ERANGEL,2U4GBNA0YmlrMGbGieGLnoMfRvnSTMDi_db1WhYrVEfERMho7tIvimp3SZVIvxft,1666,frekinbish,6,556769.8,247226.7
Down and Out,Beele_Q,8,557441.8,153305.4,ERANGEL,2U4GBNA0YmlrMGbGieGLnoMfRvnSTMDi_db1WhYrVEfERMho7tIvimp3SZVIvxft,1339,PhuckYoung,12,553020.4,165730.8
M16A4,Kidink504,10,210765,395237.1,ERANGEL,2U4GBNA0YmlrMGbGieGLnoMfRvnSTMDi_db1WhYrVEfERMho7tIvimp3SZVIvxft,288,LovermanOwens,38,213221.2,393116.9
Down and Out,BadBunny0695,40,340539.1,164414.8,ERANGEL,2U4GBNA0YmlrMGbGieGLnoMfRvnSTMDi_db1WhYrVEfERMho7tIvimp3SZVIvxft,85,TheBestMJ,50,341668.8,165339.3
M16A4,Theseus,7,170989.7,627239,ERANGEL,2U4GBNA0YmlrMGbGieGLnoMfRvnSTMDi_db1WhYrVEfERMho7tIvimp3SZVIvxft,293,CheneyCares,37,172315.5,625447.8
UMP9,neutrophil,24,408307.4,287635.7,ERANGEL,2U4GBNA0YmlrMGbGieGLnoMfRvnSTMDi_db1WhYrVEfERMho7tIvimp3SZVIvxft,133,TheDankDolphin,43,408383.6,289206
Tommy Gun,turtlesz,24,407732.8,287183.7,ERANGEL,2U4GBNA0YmlrMGbGieGLnoMfRvnSTMDi_db1WhYrVEfERMho7tIvimp3SZVIvxft,188,notso-friendly,43,407600.1,288223.3
SCAR-L,Surwivor,1,549575.6,230281.6,ERANGEL,2U4GBNA0YmlrMGbGieGLnoMfRvnSTMDi_db1WhYrVEfERMho7tIvimp3SZVIvxft,1870,HEAVYARMS45,4,545948.9,230023
S1897,SavageSameister,34,543140.4,237805.9,ERANGEL,2U4GBNA0YmlrMGbGieGLnoMfRvnSTMDi_db1WhYrVEfERMho7tIvimp3SZVIvxft,319,Gotham2000,30,543930.6,238066.7
Grenade,h0tPie,9,543853.5,251385.7,ERANGEL,2U4GBNA0YmlrMGbGieGLnoMfRvnSTMDi_db1WhYrVEfERMho7tIvimp3SZVIvxft,1552,Embalmer,3,549166.1,251262.5
SCAR-L,Surwivor,1,542519.9,234252.3,ERANGEL,2U4GBNA0YmlrMGbGieGLnoMfRvnSTMDi_db1WhYrVEfERMho7tIvimp3SZVIvxft,1973,IbetterSit,2,542480.3,234059.8
UMP9,neutrophil,24,401343,293686.3,ERANGEL,2U4GBNA0YmlrMGbGieGLnoMfRvnSTMDi_db1WhYrVEfERMho7tIvimp3SZVIvxft,332,PoeticAF,35,401982.6,293746.5
Grenade,Stolworthy,30,544101.3,237375.8,ERANGEL,2U4GBNA0YmlrMGbGieGLnoMfRvnSTMDi_db1WhYrVEfERMho7tIvimp3SZVIvxft,385,Stolworthy,30,544101.3,237375.8
Down and Out,CrimsonMatter,25,111036.9,452423.2,ERANGEL,2U4GBNA0YmlrMGbGieGLnoMfRvnSTMDi_db1WhYrVEfERMho7tIvimp3SZVIvxft,501,Lizard_Manifold,27,107669.1,450628.6
M16A4,Theseus,7,362078.5,239684,ERANGEL,2U4GBNA0YmlrMGbGieGLnoMfRvnSTMDi_db1WhYrVEfERMho7tIvimp3SZVIvxft,1078,Yato,16,358766.7,236053.1
UMP9,CrimsonMatter,25,109680,454179.8,ERANGEL,2U4GBNA0YmlrMGbGieGLnoMfRvnSTMDi_db1WhYrVEfERMho7tIvimp3SZVIvxft,501,noah210,27,109661.2,453545.4
Kar98k,masterkeys709,3,548462.2,250212.3,ERANGEL,2U4GBNA0YmlrMGbGieGLnoMfRvnSTMDi_db1WhYrVEfERMho7tIvimp3SZVIvxft,1567,h0tPie,9,543632.4,251221
M16A4,masterkeys709,3,397173.4,305353.8,ERANGEL,2U4GBNA0YmlrMGbGieGLnoMfRvnSTMDi_db1WhYrVEfERMho7tIvimp3SZVIvxft,718,turtlesz,24,397710.4,302337.1
Down and Out,Theseus,7,171027.6,627377.2,ERANGEL,2U4GBNA0YmlrMGbGieGLnoMfRvnSTMDi_db1WhYrVEfERMho7tIvimp3SZVIvxft,293,BLVCKGojira,37,171265,627414.4
M416,Barrylolhaha,25,512945.5,271169.2,ERANGEL,2U4GBNA0YmlrMGbGieGLnoMfRvnSTMDi_db1WhYrVEfERMho7tIvimp3SZVIvxft,497,Broice,28,524008.8,269645.1
UMP9,neutrophil,24,401338.8,293672.2,ERANGEL,2U4GBNA0YmlrMGbGieGLnoMfRvnSTMDi_db1WhYrVEfERMho7tIvimp3SZVIvxft,332,ParadoX117,35,401670.6,293713.1
Down and Out,ActiveM8,16,264891.1,276091.8,ERANGEL,2U4GBNA0YmlrMGbGieGLnoMfRvnSTMDi_db1WhYrVEfERMho7tIvimp3SZVIvxft,951,Tengu_,20,264431.6,278559.2
Down and Out,Barrylolhaha,25,512335.9,269354.8,ERANGEL,2U4GBNA0YmlrMGbGieGLnoMfRvnSTMDi_db1WhYrVEfERMho7tIvimp3SZVIvxft,497,TristanTaka,28,522686.4,272281.8
Mini 14,MikeHuntss,5,348606.9,324935.9,ERANGEL,2U4GBNA0YmlrMGbGieGLnoMfRvnSTMDi_db1WhYrVEfERMho7tIvimp3SZVIvxft,368,MCmike29,31,350104.7,322779.5
M416,IbetterSit,2,541763.3,234164.5,ERANGEL,2U4GBNA0YmlrMGbGieGLnoMfRvnSTMDi_db1WhYrVEfERMho7tIvimp3SZVIvxft,1955,masterkeys709,3,541337.4,234337.1
SKS,PunchPilot,8,558028.8,153149.7,ERANGEL,2U4GBNA0YmlrMGbGieGLnoMfRvnSTMDi_db1WhYrVEfERMho7tIvimp3SZVIvxft,1339,kid_Christopher,12,552419.6,165232.2
M16A4,heatCave,4,537568.1,222427.1,ERANGEL,2U4GBNA0YmlrMGbGieGLnoMfRvnSTMDi_db1WhYrVEfERMho7tIvimp3SZVIvxft,1678,Raksaza,5,536024.9,225153.8
Bluezone,,,,,ERANGEL,2U4GBNA0YmlrMGbGieGLnoMfRvnSTMDi_db1WhYrVEfERMho7tIvimp3SZVIvxft,804,CrimsonMatter,25,0,0
AKM,Yato,16,263894.7,276328.7,ERANGEL,2U4GBNA0YmlrMGbGieGLnoMfRvnSTMDi_db1WhYrVEfERMho7tIvimp3SZVIvxft,953,AquwardTurtle,20,264062.7,278491.3
M416,PhuckYoung,12,377213.9,117776.6,ERANGEL,2U4GBNA0YmlrMGbGieGLnoMfRvnSTMDi_db1WhYrVEfERMho7tIvimp3SZVIvxft,260,Genhiz,39,377784.8,118018.7
Down and Out,Stolworthy,30,543962.4,236930.4,ERANGEL,2U4GBNA0YmlrMGbGieGLnoMfRvnSTMDi_db1WhYrVEfERMho7tIvimp3SZVIvxft,361,Allen_Level,34,543916.6,237438.7
SCAR-L,TristanTaka,28,520522.3,269316.6,ERANGEL,2U4GBNA0YmlrMGbGieGLnoMfRvnSTMDi_db1WhYrVEfERMho7tIvimp3SZVIvxft,412,Tigerv587,25,522636.9,272231.2
AKM,masterkeys709,3,546163.7,250292,ERANGEL,2U4GBNA0YmlrMGbGieGLnoMfRvnSTMDi_db1WhYrVEfERMho7tIvimp3SZVIvxft,1500,lethalbac0n,9,547275.8,253398.3
S686,ParadoX117,35,389387.2,278122.8,ERANGEL,2U4GBNA0YmlrMGbGieGLnoMfRvnSTMDi_db1WhYrVEfERMho7tIvimp3SZVIvxft,101,Ryannnnn_,49,391383.9,280842.1
UMP9,MikeHuntss,5,354015.5,325292.6,ERANGEL,2U4GBNA0YmlrMGbGieGLnoMfRvnSTMDi_db1WhYrVEfERMho7tIvimp3SZVIvxft,383,ChnkKhalifa,31,353297.1,324435.2
M416,StonedDude,40,337433.6,168485.1,ERANGEL,2U4GBNA0YmlrMGbGieGLnoMfRvnSTMDi_db1WhYrVEfERMho7tIvimp3SZVIvxft,85,Airmiles,50,337435.2,170546.1
Down and Out,Yourboynasty,7,453637.9,198967.2,ERANGEL,2U4GBNA0YmlrMGbGieGLnoMfRvnSTMDi_db1WhYrVEfERMho7tIvimp3SZVIvxft,1216,admisan,15,454106.3,205852.4
Down and Out,kimo671,46,423219.9,324475.3,ERANGEL,2U4GBNA0YmlrMGbGieGLnoMfRvnSTMDi_db1WhYrVEfERMho7tIvimp3SZVIvxft,128,OldDog123,26,423371.7,324593.2
S1897,ChnkKhalifa,31,354428.8,322804.3,ERANGEL,2U4GBNA0YmlrMGbGieGLnoMfRvnSTMDi_db1WhYrVEfERMho7tIvimp3SZVIvxft,375,boo_cake,29,355094.7,323542.2
Sickle,popthatbabymaker,15,208536.2,552642.3,ERANGEL,2U4GBNA0YmlrMGbGieGLnoMfRvnSTMDi_db1WhYrVEfERMho7tIvimp3SZVIvxft,156,decline_2,50,0,0
M16A4,TeddyBearx,34,365765.3,396544.9,ERANGEL,2U4GBNA0YmlrMGbGieGLnoMfRvnSTMDi_db1WhYrVEfERMho7tIvimp3SZVIvxft,331,YoungPK420,36,365337,396752.9
